provider,category,product,dsl,isDecorator,resourceType,tagName,subType,iconURL,typeURI,docURL
Azure_Products_Icons,featured,compute,containers,iot,Azure Functions,az_Azure_Functions,false,cloud,terminal,az_Azure_Functions,https://static.docs.com/ui/media/product/azure/functions.svg,,https://docs.microsoft.com/en-us/azure/azure-functions/index
Azure_Products_Icons,featured,compute,containers,Azure Kubernetes Service (AKS),az_Azure_Kubernetes_Service__AKS_,false,cloud,terminal,az_Azure_Kubernetes_Service__AKS_,https://static.docs.com/ui/media/product/azure/kubernetes-services.svg,,https://docs.microsoft.com/en-us/azure/aks/index
Azure_Products_Icons,compute,web,Azure Spring Cloud,az_Azure_Spring_Cloud,false,cloud,terminal,az_Azure_Spring_Cloud,https://static.docs.com/ui/media/product/azure/spring-cloud.svg,,https://docs.microsoft.com/en-us/azure/spring-cloud/index
Azure_Products_Icons,compute,Azure VMware Solution,az_Azure_VMware_Solution,false,cloud,terminal,az_Azure_VMware_Solution,https://raw.githubusercontent.com/MicrosoftDocs/azure-docs/master/articles/./media/index/azure-vmware.svg,,https://docs.microsoft.com/en-us/azure/azure-vmware/index
Azure_Products_Icons,compute,Batch,az_Batch,false,cloud,terminal,az_Batch,https://static.docs.com/ui/media/product/azure/batch-accounts.svg,,https://docs.microsoft.com/en-us/azure/batch/index
Azure_Products_Icons,compute,Cloud Services,az_Cloud_Services,false,cloud,terminal,az_Cloud_Services,https://static.docs.com/ui/media/product/azure/cloud-services.svg,,https://docs.microsoft.com/en-us/azure/cloud-services/index
Azure_Products_Icons,compute,containers,Container Instances,az_Container_Instances,false,cloud,terminal,az_Container_Instances,https://static.docs.com/ui/media/product/azure/container-instances.svg,,https://docs.microsoft.com/en-us/azure/container-instances/index
Azure_Products_Icons,featured,compute,Linux Virtual Machines,az_Linux_Virtual_Machines,false,cloud,terminal,az_Linux_Virtual_Machines,https://static.docs.com/ui/media/product/azure/virtual-machine.svg,,https://docs.microsoft.com/en-us/azure/virtual-machines/linux/index
Azure_Products_Icons,compute,containers,Service Fabric,az_Service_Fabric,false,cloud,terminal,az_Service_Fabric,https://static.docs.com/ui/media/product/azure/service-fabric-clusters.svg,,https://docs.microsoft.com/en-us/azure/service-fabric/index
Azure_Products_Icons,compute,databases,SQL Server on Virtual Machines,az_SQL_Server_on_Virtual_Machines,false,cloud,terminal,az_SQL_Server_on_Virtual_Machines,https://static.docs.com/ui/media/product/azure/sql-server-vm.svg,,https://docs.microsoft.com/en-us/azure/./azure-sql/virtual-machines/windows/sql-server-on-azure-vm-iaas-what-is-overview.md?toc=%2fazure%2fvirtual-machines%2fwindows%2ftoc.json
Azure_Products_Icons,compute,web,Static Web Apps (Preview),az_Static_Web_Apps__Preview_,false,cloud,terminal,az_Static_Web_Apps__Preview_,https://raw.githubusercontent.com/MicrosoftDocs/azure-docs/master/articles/./media/index/static-apps.svg,,https://docs.microsoft.com/en-us/azure/static-web-apps/index
